post_id,post_text,time,reaction_count,comments,shares,post_url,page_url,like,love,haha,wow,care,angry,sad,images_cnt
639639994186007,"היגעתם לעבודה חדשה וקיבלתם מחשב מידגם מקבוק אם עכבר של אשכנזים??? מזל טוב עכשיו תפניקו אותו במדבקה הצגה שלא יהיה ערומקו

https://www.hezy.shop/",2022-07-16 20:41:25,45,5,0,https://facebook.com/HezyLaplacian/posts/639639994186007,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRci8JXzaI4YyE0clN3YYLGuNHOMDkPrXXmkTs7AC-ncIa6-W5pFlbZUdSnHJ-6vvASDyrLUzrX58MnV_Fm0y87MyYzezfLEbNXomsvhoeYDWnFuXqR0HVFWkb7Uls6itfWOyp7ERqjtcFYKYIT_YXmsU5aHFUZ__xrMbi6tHFSssRCHztY1pSjHKYYtgStVzY&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_7X\,30,0,15,0,0,0,0,1
639384017544938,while 1,2022-07-16 15:56:17,522,52,2,https://facebook.com/HezyLaplacian/posts/639384017544938,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRci8JXzaI4YyE0clN3YYLGuNHOMDkPrXXmkTs7AC-ncIa6-W5pFlbZUdSnHJ-6vvASDyrLUzrX58MnV_Fm0y87MyYzezfLEbNXomsvhoeYDWnFuXqR0HVFWkb7Uls6itfWOyp7ERqjtcFYKYIT_YXmsU5aHFUZ__xrMbi6tHFSssRCHztY1pSjHKYYtgStVzY&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_7X\,388,0,134,0,0,0,0,1
637132744436732,,2022-07-14 19:26:47,121,8,1,https://facebook.com/HezyLaplacian/posts/637132744436732,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRci8JXzaI4YyE0clN3YYLGuNHOMDkPrXXmkTs7AC-ncIa6-W5pFlbZUdSnHJ-6vvASDyrLUzrX58MnV_Fm0y87MyYzezfLEbNXomsvhoeYDWnFuXqR0HVFWkb7Uls6itfWOyp7ERqjtcFYKYIT_YXmsU5aHFUZ__xrMbi6tHFSssRCHztY1pSjHKYYtgStVzY&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_7X\,88,0,33,0,0,0,0,1
637128021103871,"טיילור, הו טיילור
פולינום אינסופי
מתקרב לעקומה
סתמו, זו לא אני

מה אתה רוצה, טיילור יקר
היכן אתה מתחיל, ולמה אתה לא נגמר?
שאריות של עצב ותסכול בכל נקודה
לא לכך התכוון לגראנז'
כשהגדיר אותה למענך

לא הכרנו באינפי 1
אפילו לא שלום שלום
וואלה הסתדרתי בלעדיך עד היום
יש בך יופי וטור אינסופי
אבל לפעמים אני מרגישה
שאתה פיזית מכה אותי

מי אתה טיילור?
וצנזור ענה
שהוא קירוב ממש טוב לעקומה
וברגעים שכאלה
מול עוד מטלה, יימח שמה
אני יודעת
שאתה קרוב אליי יותר מאי פעם
כן,
אני העקומה

על הביט - מאי בן דיין רינתיה צפון",2022-07-14 19:20:56,50,5,0,https://facebook.com/HezyLaplacian/posts/637128021103871,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRci8JXzaI4YyE0clN3YYLGuNHOMDkPrXXmkTs7AC-ncIa6-W5pFlbZUdSnHJ-6vvASDyrLUzrX58MnV_Fm0y87MyYzezfLEbNXomsvhoeYDWnFuXqR0HVFWkb7Uls6itfWOyp7ERqjtcFYKYIT_YXmsU5aHFUZ__xrMbi6tHFSssRCHztY1pSjHKYYtgStVzY&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_7X\,41,0,9,0,0,0,0,0
637105591106114,WeDos,2022-07-14 18:53:31,87,4,0,https://facebook.com/HezyLaplacian/posts/637105591106114,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRci8JXzaI4YyE0clN3YYLGuNHOMDkPrXXmkTs7AC-ncIa6-W5pFlbZUdSnHJ-6vvASDyrLUzrX58MnV_Fm0y87MyYzezfLEbNXomsvhoeYDWnFuXqR0HVFWkb7Uls6itfWOyp7ERqjtcFYKYIT_YXmsU5aHFUZ__xrMbi6tHFSssRCHztY1pSjHKYYtgStVzY&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_7X\,59,0,28,0,0,0,0,1
636166351200038,סיכום התואר שלכם מתנת עומר קובץ׳ כפר אחים,2022-07-13 22:51:27,436,24,0,https://facebook.com/HezyLaplacian/posts/636166351200038,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,360,0,75,1,0,0,0,1
636121791204494,מזל טוב לעומרי צומת שהתחיל בשעה טובה לרכוב על אוטומט מברוכ נשמה,2022-07-13 21:57:42,692,82,5,https://facebook.com/HezyLaplacian/posts/636121791204494,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,512,2,176,0,1,0,1,1
635975501219123,"ישנן תגובות, ישנן תגובות
אשר קורות עם ריאגנט
אם הן רואות חמצן נחמד
הן מוכנות לתקוף מייד
ונוצר קרבוקטיון אחד

אבל אני איני כזאת
אבל אני איני, איני כזאת
עם חומר שאין לו יון
גם לא תגובה מסדר ראשון

ישנן תגובות ישנן תגובות
שמתלבשות על מתנול-ציקלוהקאסן
המטריה עולה אל על
לאתר כתר יש חור בתוך חור
שכל אטום בגודלו יוכל לבחור...

אבל אני איני כזאת
אבל אני איני, איני כזאת
אני אנדותרמית לכל דבר
ואתר אלי אינו נקשר...

ישנו תגובות, ישנן תגובות
שמשתגעות ממש על החומצות
כלוריד הידריד בתמיסה מימית
ייצוב מטען על העמדה השלישונית
וכל החמצנים בחוץ
תוקפים ליצירת החומר הנחוץ

אבל אני איני כזאת
אבל אני איני, איני כזאת
איני אוהבת אלכוהול
ושום oh עלי לא יכול

ישנן תגובות ישנן תגובות
אשר אקזותרמיות ללא בושה
יוצרות בום שלבורנטית לא ביקשה
(וזה אם תשאלו אותי
כל עולמן התרבותי)

אבל אני איני כזאת
אבל אני איני, איני כזאת
שימו אותי עם החומר הנכון
ואצור מכתש בטכניון

ישנן תגובות, ישנן תגובות
שהחליטו ללכת על מסתורין
לא אכפת להן מה שאומרים
תופסות את מי שרק אפשר
ולממס כלום לא נשאר 🙁

אם לממס כלום לא נשאר
אז הוא עושה אותו דבר
והסטודנטים נכשלים סתם כך
כל הבחנים זה היינו הך

שלח לי איתי פרימן המאסטר",2022-07-13 19:36:35,102,52,0,https://facebook.com/HezyLaplacian/posts/635975501219123,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,73,1,23,4,1,0,0,1
635883854561621,"כל המטריצות שלי היו לכסינות אוניטרית
כל המטריצות שלי
ואז את הופעת, לא נורמלית
ובלי שום ערך עצמי
עכשיו הכל מרוכב
מצאתי את עצמי מאוהב
כה לא אופייני לי, מרגיש כמו ניצב
את לא דומה לאף אחת אחרת
רק את המרחק בינינו משמרת
לאף אחת את לא דומה
במיוחד אם היא לכסינה
ובטח אם היא אלכסונית
כי את לא לכסינה אוניטרית

@עמית נודלמן פרל אור יהודה",2022-07-13 17:58:35,137,31,0,https://facebook.com/HezyLaplacian/posts/635883854561621,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,113,3,21,0,0,0,0,0
635603064589700,תמונות מהחלל בורקס העגלה הגדולה מי שמכיר מכיר שלח לי בוצפ ג'מס ווב ערפילית קארינה בואכה מושב יציץ,2022-07-13 11:37:57,271,31,2,https://facebook.com/HezyLaplacian/posts/635603064589700,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,201,1,68,1,0,0,0,1
635505241266149,"נא להיתנהג בהתאם

שלחה לי נוגה פנחסוב מושב תרעום",2022-07-13 08:34:54,342,46,1,https://facebook.com/HezyLaplacian/posts/635505241266149,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,260,1,74,1,1,0,5,1
634817741334899,"""בתחבולות ייפול בילד והחשבונית זה ליועץ""",2022-07-12 22:09:23,161,14,1,https://facebook.com/HezyLaplacian/posts/634817741334899,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,122,0,38,1,0,0,0,1
634272071389466,"אמרו לי ""תכתבי שאין מה לעשות עם תואר בביולוגיה גם לא תואר שני ועדיף להירשם למחנה מגפיים פולסטאק דיבילופר כבר בשנה אלף"" את כול זה העליתי על הכתב בספרי ""עץ ה-DOMים תפוס"" אשר עוסק ברינדור של הדפדפן בראי מנגנון הצ׳יינג׳ דיטקשן ('זיהוי עודף', ח.ל) ומנוע V8- מכונת המלחמה הנאצית של גוגל",2022-07-12 12:12:34,107,20,0,https://facebook.com/HezyLaplacian/posts/634272071389466,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,70,0,36,1,0,0,0,1
634269868056353,שלח לי נימרוד סחרוף הנסיך,2022-07-12 12:07:45,111,3,1,https://facebook.com/HezyLaplacian/posts/634269868056353,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,73,1,37,0,0,0,0,1
634261418057198,באימא שלי תמונה כזות יפה חזי לא ראה מאז יב שמה באילת שכל הבנות בשיכבה היצטלמו ערומות מסתירות רק אם חול מה שצריך להסתיר והמבין יבין מאז אנחנו קוראים לנו השכבה הניסתרת זה דיפ לורין מי שמכיר מכיר,2022-07-12 11:48:40,89,10,1,https://facebook.com/HezyLaplacian/posts/634261418057198,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRA6CJx-EMbZGv0cteCLgg4iISFhFZeXV5Llhvf7W4uzUe12lBMDhup7mgl2NbJtP9qw3U4B5WgOAjGBFWYVfuvfqykEYs_MVYSXhJ2Ssl4YMMNkfPwslhSMjV80Em7DdXqr_nOq87AiWZFZYVvWnOuBk6HykE3YO3FLv_02Vx3OPTbYOVgsgME8_2PdmH4tOK&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_HR\,67,1,21,0,0,0,0,1
633562314793775,שלח לי יניב קרול הנסיך,2022-07-11 20:53:34,482,27,1,https://facebook.com/HezyLaplacian/posts/633562314793775,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,356,5,120,1,0,0,0,1
633553351461338,חחחחח תייגו גוטפרידיםםםםםם,2022-07-11 20:43:47,356,40,1,https://facebook.com/HezyLaplacian/posts/633553351461338,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,270,1,84,0,0,0,1,1
633542934795713,"כי יש טכנולוגיות שפשוט מסריחות

הביא מן המקורות - רפאל מיזרחי",2022-07-11 20:33:38,111,11,1,https://facebook.com/HezyLaplacian/posts/633542934795713,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,80,0,31,0,0,0,0,1
633539004796106,חחח הכי נכון בארץץץץץ,2022-07-11 20:29:29,111,16,0,https://facebook.com/HezyLaplacian/posts/633539004796106,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,78,0,33,0,0,0,0,1
633279468155393,"הקוד שבגנך מול הבאקט בגני
היאמל לשמאלך מול הסיאייסידי
הדפלוי שלך לא נבדק הוא מוכן אצלך ביד
אצלי בג'נקינס קלאוד הם מוכנים אחד אחד.

פוד
עולה מן המזרח, יום חדש הגיע
שנינו נתגבר על האימה...
פודים, פודים, בואי אפרוש לך פודים
במקום עוד קלאסטרים של מלחמה

את הדפלוי חסמת בהרבה שקים של חול
ועל ראשך אלרט מהחמשמאות שבשמאל
רצית שהקלאסטר ירוץ פשוט לעד
אבל אצלי בסיאייסידי הם מוכנים אחד אחד

פוד
עולה מן המזרח, יום חדש הגיע
שנינו נתגבר על האימה...
פודים, פודים, בואי אפרוש לך פודים
במקום עוד קלאסטרים של מלחמה

@אלעד בזדל רוזן הממתק",2022-07-11 15:55:50,96,23,1,https://facebook.com/HezyLaplacian/posts/633279468155393,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,61,3,31,1,0,0,0,1
633181498165190,"תייגו אותו אותה

@לירן עזרן המקורי",2022-07-11 13:09:48,316,37,2,https://facebook.com/HezyLaplacian/posts/633181498165190,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,249,0,66,1,0,0,0,1
633167604833246,אתה לא צריך להסביר,2022-07-11 12:34:42,277,17,0,https://facebook.com/HezyLaplacian/posts/633167604833246,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,190,1,85,0,1,0,0,1
633004714849535,0. מאומץ.,2022-07-11 07:03:43,142,5,0,https://facebook.com/HezyLaplacian/posts/633004714849535,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,98,0,44,0,0,0,0,1
632612054888801,צודק מי שמצליח זה רק אנשים שעשו מחנה מגפיים חזי-לאבס פולטרנק דיבילופר מעתיקים קוד עושים יעני תיק עבודות ויאללה ליבכות בלינדין #כולאלייק #כולאסרבאקערס ההרשמה בעיצומה,2022-07-10 22:01:00,112,7,1,https://facebook.com/HezyLaplacian/posts/632612054888801,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,78,2,30,1,1,0,0,1
632560338227306,כול הכבוד לאיציק נוטון על התפקיד הדרמטי בסידרה מנאייכ,2022-07-10 20:58:39,53,12,0,https://facebook.com/HezyLaplacian/posts/632560338227306,https://m.facebook.com/profile/timeline/stream/?cursor=AQHR3bhYX-Wc4Qm9nSrJVZV9dWzsMPyRnbNzHaALM3ZUfarDiJtMkIC4UxW5r6va3znx-NiURB7PyM_1_Q0-7Mpp1x4-ioE7cdnM1hbfVUv9SqnpGaljHxBbxcvZiMLtgw9tlU-w0mufIGWJnsAeWmt_m2IeFr0pmtOwDCV2WBkTjKn_t90PHFFouKs1tnCPBZty&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_bj\,42,0,10,1,0,0,0,0
632459204904086,@מבני נתונים ואלגוריתמימז,2022-07-10 19:20:02,695,38,2,https://facebook.com/HezyLaplacian/posts/632459204904086,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRj5xa7dvKICCy9H1uZ9ThfoaRhYcrcbP9Xc4A57ol_T-Adot7rkaOZN2KD4HNhc3s_qiFuUPdxkpn9iyp89WdjuDgplLV6ujaQSGwsDWYqqahjwS1RawfkGylC2jyc9kyq3Kx2FhVqzqmNs4vgDqVyd6rBHV9PD5NkybGl_-zLlifegQ6OTxuwqOeoPHrL5g4&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_r8\,543,3,146,2,1,0,0,1
632232618260078,"פאקקקק

דיווח סא""ל תמיר מרכוס רז""ר פולין-ליטא",2022-07-10 16:16:36,331,31,2,https://facebook.com/HezyLaplacian/posts/632232618260078,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRj5xa7dvKICCy9H1uZ9ThfoaRhYcrcbP9Xc4A57ol_T-Adot7rkaOZN2KD4HNhc3s_qiFuUPdxkpn9iyp89WdjuDgplLV6ujaQSGwsDWYqqahjwS1RawfkGylC2jyc9kyq3Kx2FhVqzqmNs4vgDqVyd6rBHV9PD5NkybGl_-zLlifegQ6OTxuwqOeoPHrL5g4&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_r8\,214,0,114,2,1,0,0,1
632203634929643,"בן אחותי רוי עשה ראיון בהייטק בתחום האבטחה אשכנזיה עושה לו מה זה חולשת לוקאל פריווילג' אסקליישען אכשיו ההוא התהליך לא הכי מאופטם על המעבד חשב זה אבטחת אישים עושה לה זה כשיש אנשים פריווילגים אם האף למעלה אז זה נהיה לא קל מיד הורדתי לו אחת אורתונורמלית שלמה אמרתי לו יא מונגול דיבי עוד שניה עושה לך אנלינק מהעץ הבינארי של המשפחה לוקאל פריווילג' אסקליישען זה כשיש תוקף אם הרשאות נמוכות יאני יוזר רגיל על מכונה לוקאלית והוא מצליח אם החולשה להגיע להרשאות בגבוה נגיד רות המואביה או סייסטם למי שמשתמש בתוכנת חלונות של ביל גטס טקסי לונג סטורי הוא התקבל שבוע הבא עושה מטווח להוציא נשק

@אמיר חוזז הנסיך",2022-07-10 15:48:14,414,47,1,https://facebook.com/HezyLaplacian/posts/632203634929643,https://m.facebook.com/profile/timeline/stream/?cursor=AQHRj5xa7dvKICCy9H1uZ9ThfoaRhYcrcbP9Xc4A57ol_T-Adot7rkaOZN2KD4HNhc3s_qiFuUPdxkpn9iyp89WdjuDgplLV6ujaQSGwsDWYqqahjwS1RawfkGylC2jyc9kyq3Kx2FhVqzqmNs4vgDqVyd6rBHV9PD5NkybGl_-zLlifegQ6OTxuwqOeoPHrL5g4&start_time=-9223372036854775808&profile_id=100044200367922&replace_id=u_0_0_r8\,289,2,123,0,0,0,0,0
